70	76	73	1	9	8418	291.087	
65	71	68	1	10	8488	286.718	
66	72	69	1	11	8689	293.599	
81	87	84	0	8	8853	297.514	
81	87	84	1	9	9027	294.739	
83	89	86	1	9	9171	291.238	
83	89	86	1	9	9346	294.283	
85	91	88	1	9	9610	298.316	
86	92	89	1	10	9777	298.903	
86	92	89	1	9	9877	313.613	
88	94	91	1	9	9957	319.135	
88	94	91	1	9	10056	304.635	
89	95	92	1	10	10114	308.046	
86	89	86	1	9	10121	297.587	
86	90	89	1	10	10121	306.976	
89	92	90	1	10	10120	311.277	
90	93	93	1	10	10126	329.107	
27	33	30	0	11	10102	324.712	
95	101	98	0	11	10156	312.041	
96	102	99	1	10	10195	302.436	
98	104	101	1	11	10233	337.758	
99	105	102	1	10	10306	319.234	
99	105	102	1	10	10321	298.946	
100	106	103	1	10	10386	315.873	
101	107	104	1	11	10474	305.445	
103	109	106	1	10	10533	315.309	
104	110	107	1	13	10599	329.175	
79	85	82	0	11	10700	313.073	
68	74	71	0	11	10784	333.122	
73	79	76	1	15	10773	337.513	
72	78	75	1	13	10825	308.519	
71	77	74	1	10	10892	313.176	
71	73	73	1	10	10945	325.519	
110	116	113	0	13	11007	313.406	
112	118	115	1	10	11137	318.741	
112	118	115	1	10	11297	323.514	
112	118	115	1	12	11370	341.949	
114	120	117	1	12	11417	327.796	
110	116	113	1	11	11474	343.463	
107	113	110	1	14	11516	340.644	
74	78	77	0	12	11587	331.766	
104	110	107	0	10	11608	328.169	
104	110	107	1	13	11646	325.962	
103	109	106	1	13	11717	307.98	
103	109	106	1	11	11757	326.476	
59	65	62	0	9	11753	320.056	
65	66	66	1	10	11774	330.887	
55	59	56	0	13	11794	340.081	
72	78	75	0	9	11799	336.187	
76	82	79	1	10	11815	337.919	
74	80	77	1	10	11851	344.529	
74	80	77	1	11	11900	326.076	
74	80	77	1	13	11923	340.299	
74	80	77	1	13	11914	334.817	
74	80	77	1	15	11940	333.192	
72	77	75	1	11	11988	330.366	
0	4	1	0	10	12011	345.159	
32	38	35	0	13	12016	329.227	
136	142	139	0	10	12063	333.435	
136	142	139	1	10	12116	333.017	
138	144	141	1	11	12135	333.903	
139	145	142	1	15	12160	337.89	
119	125	122	0	11	12222	338.969	
119	125	122	1	11	12315	339.158	
115	121	118	1	11	12403	340.972	
119	125	122	1	11	12481	350.354	
119	125	122	1	14	12546	347.825	
119	125	122	1	11	12567	339.122	
13	19	16	0	13	12658	429.095	
14	20	17	1	12	12716	801.485	
65	71	68	0	10	12852	357.811	
65	71	68	1	11	12984	341.193	
70	71	71	1	11	13013	463.609	
151	157	154	0	11	13069	347.696	
150	156	153	1	11	13104	358.786	
153	159	156	1	11	13114	371.84	
154	160	157	1	11	13119	355.475	
14	20	17	0	10	13144	348.451	
75	81	78	0	9	13161	343.869	
76	82	79	1	13	13148	347.995	
82	87	85	1	10	13214	338.921	
81	87	84	1	10	13305	345.696	
86	92	89	1	8	13355	335.699	
161	167	164	0	10	13394	347.62	
161	167	164	1	11	13437	341.944	
163	169	166	1	10	13465	347.369	
164	170	167	1	9	13521	346.55	
164	170	167	1	9	13556	350.101	
165	171	168	1	13	13544	343.576	
167	173	170	1	10	13552	345.043	
168	174	171	1	12	13647	339.258	
167	173	170	1	9	13834	339.8	
170	176	173	1	9	14088	380.118	
170	176	173	1	10	14211	419.317	
171	177	174	1	12	14379	484.507	
172	178	175	1	10	14589	354.026	
173	179	176	1	13	14755	358.708	
174	180	177	1	10	14808	361.698	
172	175	175	1	11	14869	356.799	
172	178	175	1	12	14867	358.129	
172	178	175	1	14	14871	357.935	
172	178	175	1	15	14903	355.959	
172	178	175	1	12	14915	369.738	
172	178	175	1	15	14968	365.039	
172	178	175	1	12	15026	356.244	
172	178	175	1	12	15111	365.774	
172	178	175	1	11	15192	364.315	
172	178	175	1	11	15257	371.869	
172	178	175	1	12	15349	371.817	
167	173	170	1	12	15354	364.807	
170	176	173	1	10	15347	356.27	
174	180	177	1	10	15343	372.295	
170	176	173	1	15	15352	352.423	
165	171	168	1	10	15500	377.226	
166	172	169	1	16	15690	372.805	
165	171	168	1	14	15876	378.226	
172	178	175	0	12	16020	363.301	
172	178	175	1	13	16146	363.323	
172	178	175	1	13	16248	367.057	
172	178	175	1	11	16429	373.569	
172	178	175	1	10	16578	364.063	
172	178	175	1	13	16692	375.113	
172	178	175	1	11	16795	390.119	
171	177	174	1	12	16850	381.393	
171	177	174	1	13	16851	371.14	
172	178	175	1	11	16850	377.48	
172	178	175	1	15	16907	373.581	
174	178	175	1	12	16964	379.506	
172	178	175	1	11	16982	366.446	
166	172	169	1	9	17063	383.835	
166	172	169	1	11	17169	407.753	
171	177	174	1	9	17278	381.207	
210	216	213	0	11	17316	376.21	
211	217	214	1	10	17284	379.304	
211	217	214	1	13	17396	395.647	
211	217	214	1	13	17490	398.042	
211	217	214	1	14	17516	370.382	
211	217	214	1	19	17546	378.204	
211	217	214	1	12	17582	372.137	
217	223	220	1	10	17617	378.667	
211	217	214	1	10	17690	377.016	
211	217	214	1	12	17823	383.582	
211	217	214	1	11	17957	378.964	
216	219	219	1	16	18056	392.991	
221	227	224	0	13	18181	380.525	
218	221	221	1	10	18273	381.858	
218	222	219	1	18	18332	393.199	
62	68	65	0	10	18375	376.6	
225	231	228	0	17	18341	393.372	
225	231	228	1	13	18400	375.379	
228	234	231	1	11	18646	386.962	
225	231	228	1	11	18843	384.511	
169	175	172	0	10	18980	374.858	
170	176	173	1	11	19202	381.346	
167	173	170	1	15	19469	388.904	
168	174	171	1	7	19644	394.555	
164	169	167	1	12	19796	410.89	
167	173	170	1	12	19868	403.796	
165	171	168	1	10	20068	390.397	
166	172	169	1	12	20284	393.43	
164	170	167	1	12	20406	406.227	
72	78	75	0	10	20496	414.371	
77	78	77	1	11	20562	388.953	
241	247	244	0	10	20759	395.053	
165	171	168	0	12	20862	393.205	
170	176	173	1	11	21013	395.471	
75	81	78	0	12	21239	406.275	
75	81	78	1	12	21499	398.497	
111	117	114	0	11	21728	402.524	
117	120	120	1	13	21941	399.16	
114	120	117	1	10	22160	407.756	
110	116	113	1	12	22337	413.391	
207	213	210	0	12	22560	414.061	
188	194	191	0	10	22735	416.686	
184	190	187	1	10	22803	407.849	
187	192	189	1	16	22919	417.554	
182	188	185	1	11	23057	413.335	
182	188	185	1	9	23231	398.489	
181	187	184	1	12	23343	404.094	
136	142	139	0	10	23428	401.774	
134	140	137	1	10	23546	410.847	
191	194	194	0	11	23597	420.166	
188	194	191	1	10	23622	406.738	
253	259	256	0	11	23705	406.061	
253	259	256	1	13	23808	405.11	
250	255	252	1	11	23952	411.628	
245	251	248	1	10	24065	402.924	
75	81	78	0	11	24157	402.98	
71	77	74	1	10	24271	398.326	
181	187	184	0	12	24353	400.778	
186	189	187	1	10	24408	403.302	
74	80	77	0	9	24490	405.2	
168	174	171	0	12	24557	395.031	
166	172	169	1	12	24616	394.879	
169	175	172	1	10	24743	392.993	
168	174	171	1	10	24870	385.993	
234	240	237	0	15	25018	407.311	
234	240	237	1	11	25337	393.269	
237	243	240	1	13	25592	421.429	
234	237	237	1	10	25639	398.694	
171	177	174	0	11	25601	403.865	
171	174	171	1	10	25644	396.45	
168	174	171	1	11	25742	379.144	
189	195	192	0	11	25892	401.561	
281	287	284	0	11	26101	394.859	
203	209	206	0	11	26195	400.576	
204	210	207	1	11	26241	410.193	
202	208	205	1	12	26340	402.476	
205	211	208	1	14	26452	391.292	
206	211	209	1	10	26489	406.775	
68	74	71	0	10	26590	405.179	
64	70	67	1	12	26679	399.698	
205	211	208	0	12	26788	404.865	
204	210	207	1	13	26854	408.234	
208	214	211	1	12	26928	402.339	
205	211	208	1	10	27007	410.505	
200	206	203	1	13	27067	398.313	
194	200	197	1	10	27177	406.596	
189	194	191	1	10	27278	399.19	
249	255	252	0	14	27351	390.876	
220	226	223	0	11	27431	410.87	
298	304	301	0	13	27489	389.677	
300	306	303	1	11	27519	390.83	
294	300	297	1	9	27564	399.623	
287	293	290	0	9	27519	384.353	
283	289	286	1	9	27439	383.637	
284	290	287	1	11	27449	391.404	
22	28	25	0	11	27627	386.137	
5	11	8	0	11	27826	394.493	
10	16	13	1	19	27976	399.936	
41	47	44	0	10	28093	401.088	
68	74	71	0	11	28139	406.332	
66	72	69	1	9	28153	387.793	
73	79	76	0	11	28271	395.316	
75	81	78	1	11	28375	392.247	
80	81	80	1	9	28499	391.778	
314	320	317	0	12	28721	398.782	
314	320	317	1	12	28824	397.133	
310	316	313	1	12	28820	400.36	
316	322	319	1	10	28788	381.235	
97	103	100	0	12	28879	400.174	
165	171	168	0	10	28997	396.132	
75	81	78	0	9	28966	385.921	
75	81	78	1	11	29080	389.082	
79	85	82	1	11	29155	387.931	
97	103	100	0	13	29207	398.421	
97	103	100	1	11	29193	394.723	
97	103	100	1	12	29223	400.755	
94	100	97	1	12	29291	451.962	
203	209	206	0	10	29472	387.89	
199	205	202	1	10	29485	386.631	
204	210	207	1	11	29488	382.588	
209	215	212	1	11	29615	415.863	
214	220	217	1	13	29750	454.494	
263	269	266	0	11	29867	473.143	
269	275	272	1	11	30001	453.253	
272	278	275	1	12	30183	394.054	
237	243	240	0	14	30291	388.396	
251	257	254	0	14	30444	396.719	
253	259	256	1	12	30574	400.776	
248	254	251	1	12	30605	407.077	
100	106	103	0	13	30602	392.876	
100	106	103	1	13	30607	386.549	
44	50	47	0	11	30742	394.802	
41	47	44	1	13	30899	389.798	
111	117	114	0	13	30990	393.624	
210	216	213	0	14	31069	398.022	
273	279	276	0	12	31133	409.334	
247	253	250	0	10	31201	390.015	
243	247	246	1	11	31277	389.92	
52	58	55	0	9	31404	399.069	
254	260	257	0	15	31455	389.862	
252	258	255	1	17	31536	399.756	
253	259	256	1	13	31623	409.799	
252	258	255	1	14	31652	393.478	
263	269	266	0	11	31631	404.597	
263	269	266	1	14	31562	394.019	
263	269	266	1	11	31547	381.768	
262	268	265	1	11	31640	392.617	
104	110	107	0	9	31774	379.933	
104	110	107	1	12	31907	396.523	
104	110	107	1	11	32089	397.759	
104	110	107	1	9	32210	389.182	
104	110	107	1	12	32341	400.333	
104	110	107	1	10	32477	401.06	
104	110	107	1	12	32569	392.679	
221	227	224	0	11	32663	396.154	
302	308	305	0	7	32725	389.271	
50	56	53	0	13	32736	400.649	
104	110	107	0	12	32768	389.828	
110	116	113	1	15	32805	406.213	
168	174	171	0	9	32875	402.162	
170	173	170	1	10	32911	411.915	
26	32	29	0	12	32896	398.517	
104	110	107	0	10	32919	400.457	
44	50	47	0	14	32965	399.479	
50	56	53	1	11	32986	397.509	
182	188	185	0	16	32988	391.551	
104	110	107	0	10	33006	399.502	
104	110	107	1	10	33021	391.803	
110	116	113	1	10	33053	391.818	
104	110	107	1	13	33131	390.101	
101	107	104	1	16	33109	412.114	
101	105	102	1	13	33128	393.442	
95	101	98	1	14	33280	389.58	
84	90	87	0	11	33413	399.378	
293	299	296	0	10	33427	398.509	
293	299	296	1	13	33357	438.302	
294	300	297	1	10	33427	390.406	
292	295	292	1	14	33643	386.356	
291	292	292	1	14	33761	392.534	
69	75	72	0	13	33894	388.511	
73	78	76	1	10	34121	387.715	
74	80	77	1	11	34302	400.803	
78	84	81	1	18	34477	386.77	
75	79	76	1	11	34582	388.322	
73	79	76	1	11	34715	392.419	
79	85	82	1	17	34830	380.397	
332	338	335	0	11	34855	380.762	
204	210	207	0	12	34963	387.021	
332	338	335	0	10	35045	377.856	
332	338	335	1	13	35063	390.045	
332	338	335	1	9	35083	381.861	
327	333	330	1	9	35197	381.557	
313	319	316	0	12	35306	395.288	
332	338	335	0	14	35400	384.695	
404	410	407	0	11	35514	394.904	
300	306	303	0	12	35549	389.797	
376	382	379	0	13	35562	391.547	
189	195	192	0	10	35660	396.428	
194	200	197	1	13	35758	397.02	
188	194	191	1	9	35843	402.577	
190	196	193	1	9	35920	401.995	
53	59	56	0	13	35931	395.166	
30	36	33	0	12	35987	388.394	
30	36	33	1	9	36023	405.161	
274	280	277	0	11	36029	405.065	
272	278	275	1	15	36002	401.919	
293	299	296	0	11	35995	395.326	
294	300	297	1	10	36018	395.318	
418	424	421	0	10	36065	392.186	
419	425	422	1	10	36235	403.745	
419	425	422	1	11	36377	396.895	
417	423	420	1	14	36481	407	
422	428	425	1	12	36578	395.655	
424	429	426	1	10	36673	393.218	
423	429	426	1	11	36686	398.743	
420	424	423	1	13	36691	398.106	
418	424	421	1	11	36802	392.655	
347	353	350	0	11	36895	401.34	
71	74	74	0	11	36944	395.171	
69	74	72	1	13	36987	399.525	
69	75	72	1	11	37008	390.539	
100	106	103	0	15	37014	389.42	
79	85	82	0	10	37093	378.645	
69	75	72	0	10	37141	381.736	
69	75	72	1	10	37243	395.356	
63	69	66	1	15	37407	398.401	
307	313	310	0	11	37592	380.945	
398	404	401	0	15	37759	386.119	
398	404	401	1	11	37801	397.624	
431	437	434	0	12	38042	400.969	
436	442	439	1	11	38271	415.548	
435	439	438	1	10	38402	397.042	
434	437	434	1	12	38458	386.945	
430	436	433	1	10	38352	390.221	
432	438	435	1	10	38450	395.547	
429	435	432	1	10	38574	385.656	
202	208	205	0	12	38762	389.705	
205	211	208	1	9	38989	386.611	
198	204	201	0	10	39189	387.665	
400	406	403	0	12	39324	391.392	
249	252	249	0	10	39441	392.977	
269	275	272	0	12	39670	393.432	
81	87	84	0	11	39860	388.208	
379	385	382	0	9	39992	375.257	
380	386	383	1	12	40066	393.25	
263	269	266	0	13	40136	388.381	
261	267	264	1	12	40267	393.807	
264	270	267	1	11	40498	396.814	
259	265	262	1	10	40692	403.413	
451	457	454	0	10	40869	400.148	
433	439	436	0	11	41037	400.389	
61	67	64	0	11	41162	398.447	
72	78	75	0	14	41346	394.139	
74	79	77	1	9	41498	387.032	
109	115	112	0	13	41641	402.728	
190	196	193	0	9	41815	386.041	
292	298	295	0	9	41964	391.936	
192	192	192	0	9	42059	399.398	
453	459	456	0	10	42132	399.791	
456	462	459	1	8	42229	381.21	
458	464	461	1	9	42321	405.874	
455	461	458	1	10	42437	395.333	
453	459	456	1	11	42670	410.047	
455	461	458	1	11	42884	425.088	
472	472	472	0	10	43060	390.539	
461	467	464	0	12	43123	448.095	
464	470	467	1	11	43363	393.84	
240	246	243	0	10	43612	446.146	
473	476	476	0	8	43695	385.415	
462	468	465	0	9	43847	387.269	
458	464	461	1	7	44029	384.659	
459	464	461	1	11	44178	800.764	
80	86	83	0	10	44376	391.421	
294	300	297	0	9	44535	402.956	
125	131	128	0	11	44721	407.229	
111	117	114	0	12	44903	399.352	
107	113	110	1	10	45034	399.447	
393	399	396	0	15	45155	399.276	
218	224	221	0	9	45372	416.589	
165	171	168	0	11	45542	480.299	
461	467	464	0	10	45582	521.275	
465	471	468	1	9	45549	398.098	
467	473	470	1	9	45446	390.772	
464	470	467	1	13	45541	404.928	
458	464	461	1	12	45690	395.627	
494	500	497	0	12	45791	401.374	
237	243	240	0	11	45867	405.592	
243	249	246	1	11	45872	394.844	
468	474	471	0	11	45782	406.221	
462	468	465	1	11	45805	387.34	
469	475	472	0	10	45929	397.34	
468	471	468	1	10	46075	412.608	
27	33	30	0	9	46094	392.491	
487	490	490	0	13	46045	407.121	
80	86	83	0	10	46151	396.123	
79	85	82	1	11	46260	402.363	
471	477	474	0	12	46330	406.558	
472	478	475	1	11	46436	387.356	
472	478	475	1	11	46500	409.989	
465	471	468	0	8	46537	397.903	
469	475	472	1	13	46556	394.933	
461	467	464	0	12	46544	391.188	
464	467	464	1	10	46529	388.499	
277	283	280	0	11	46537	402.667	
277	283	280	1	8	46591	382.942	
278	284	281	1	8	46659	379.558	
193	199	196	0	14	46666	387.95	
456	459	459	0	13	46745	392.511	
165	171	168	0	16	46801	396.19	
241	247	244	0	14	46799	391.514	
243	249	246	1	11	46828	394.779	
288	294	291	0	9	46847	393.86	
280	286	283	0	9	46844	390.733	
70	76	73	0	12	46894	403.656	
75	81	78	1	10	46923	393.789	
205	211	208	0	12	46964	379.696	
211	217	214	1	9	47021	395.113	
205	211	208	1	9	47090	386.572	
446	452	449	0	11	47104	401.743	
470	476	473	0	11	47107	395.616	
474	480	477	1	11	47223	391.557	
327	333	330	0	12	47340	396.847	
111	117	114	0	9	47363	387.699	
114	120	117	1	9	47429	399.712	
108	114	111	1	10	47477	392.461	
81	87	84	0	12	47472	393.559	
78	84	81	1	14	47482	395.172	
80	86	83	1	14	47514	391.746	
78	84	81	1	11	47551	407.633	
279	285	282	0	12	47578	409.84	
279	285	282	1	11	47582	389.61	
481	487	484	0	11	47570	396.076	
476	482	479	1	11	47576	391.682	
445	451	448	0	11	47603	390.901	
445	451	448	1	10	47654	386.748	
445	451	448	1	12	47635	391.935	
444	450	447	1	12	47570	396.113	
443	449	446	1	10	47708	389.905	
448	454	451	1	11	47867	387.319	
445	451	448	1	11	48019	398.474	
449	455	452	1	10	48117	386.78	
69	75	72	0	11	48113	386.952	
68	74	71	1	10	48260	391.208	
402	408	405	0	13	48524	382.549	
401	407	404	1	14	48781	388.706	
451	457	454	0	10	48979	372.972	
455	461	458	1	9	49184	387.079	
80	86	83	0	10	49412	380.132	
81	87	84	1	12	49695	390.219	
401	407	404	0	12	49922	402.857	
100	106	103	0	12	50077	391.586	
560	566	563	0	10	50299	393.202	
561	567	564	1	11	50484	392.708	
563	569	566	1	10	50633	394.172	
559	563	560	1	12	50766	396.649	
166	172	169	0	11	50793	394.415	
164	168	167	1	13	50939	396.288	
253	259	256	0	10	50969	396.338	
390	396	393	0	10	51053	394.06	
461	466	464	0	12	51232	401.877	
227	233	230	0	12	51485	393.767	
505	511	508	0	14	51656	389.291	
505	511	508	1	12	51781	398.896	
248	254	251	0	14	51916	403.738	
244	248	247	1	13	52056	403.633	
248	254	251	1	12	52272	408.546	
508	514	511	0	10	52481	391.013	
318	323	320	0	9	52708	409.812	
191	197	194	0	12	52938	396.401	
216	222	219	0	10	53112	409.396	
211	217	214	1	10	53206	419.399	
209	215	212	1	9	53412	400.284	
226	232	229	0	11	53611	397.699	
220	226	223	1	9	53776	395.738	
556	559	559	0	12	53959	405.502	
553	559	556	1	12	54028	402.867	
554	560	557	1	9	54217	387.657	
293	299	296	0	9	54510	404.419	
293	299	296	1	10	54697	399.229	
313	319	316	0	10	54833	403.825	
431	437	434	0	10	54946	392.803	
546	552	549	0	9	55145	387.684	
546	552	549	1	10	55303	402.676	
488	494	491	0	12	55455	392.969	
30	36	33	0	10	55709	397.265	
306	312	309	0	12	55898	392.047	
167	173	170	0	11	56063	388.122	
306	312	309	0	10	56281	395.791	
133	139	136	0	12	56436	396.77	
129	135	132	1	10	56639	400.873	
111	117	114	0	11	56846	402.257	
110	113	113	1	10	57028	395.862	
111	117	114	1	10	57289	408.424	
111	117	114	1	11	57533	398.371	
110	116	113	1	10	57695	399.621	
111	117	114	1	10	57741	396.114	
111	117	114	1	12	57764	399.262	
456	462	459	0	9	57690	392.839	
295	301	298	0	10	57627	394.072	
297	303	300	1	9	57756	398.579	
147	153	150	0	13	57965	399.086	
141	147	144	1	10	58105	397.982	
261	267	264	0	10	58295	401.132	
261	267	264	1	10	58451	405.074	
267	273	270	1	10	58645	401.81	
136	142	139	0	9	58770	397.685	
222	228	225	0	10	58815	387.618	
217	223	220	1	9	58908	398.551	
417	423	420	0	9	59127	390.082	
445	451	448	0	10	59181	392.592	
449	455	452	1	9	59251	387.755	
452	458	455	1	9	59376	388.753	
452	458	455	1	9	59551	405.619	
446	452	449	1	9	59695	402.012	
607	613	610	0	9	59802	406.907	
444	450	447	0	9	59916	409.387	
151	157	154	0	14	60015	406.139	
154	160	157	1	38	60115	426.168	
154	160	157	1	117	60174	395.994	
157	163	160	1	30	60183	413.868	
156	162	159	1	210	60178	396.835	
157	163	160	1	154	60191	395.538	
158	164	161	1	204	60259	401.536	
159	165	162	1	212	60283	401.799	
160	166	163	1	224	60287	397.951	
160	166	163	1	195	60301	395.163	
162	168	165	1	124	60329	383.934	
162	168	165	1	306	60351	395.944	
163	169	166	1	412	60343	395.475	
164	170	167	1	538	60377	394.851	
165	171	168	1	338	60428	393.72	
166	172	169	1	423	60404	389.816	
168	174	171	1	108	60422	399.697	
168	174	171	1	205	60454	385.325	
168	174	171	1	192	60493	392.135	
169	175	172	1	180	60616	398.808	
171	177	174	1	76	60714	392.34	
171	177	174	1	331	60735	473.422	
172	178	175	1	161	60764	471.46	
172	178	175	1	77	60745	477.815	
174	180	177	1	55	60756	391.122	
174	180	177	1	62	60884	395.318	
175	181	178	1	85	61010	456.977	
176	182	179	1	147	61052	379.609	
177	183	180	1	100	61065	393.907	
178	184	181	1	64	61122	383.063	
179	185	182	1	89	61164	380	
180	186	183	1	85	61190	387.748	
180	186	183	1	294	61204	394.043	
181	187	184	1	368	61181	393.821	
182	188	185	1	183	61242	388.945	
183	189	186	1	167	61352	378.511	
184	190	187	1	121	61461	395.013	
185	191	188	1	100	61605	409.091	
185	191	188	1	212	61776	391.546	
187	193	190	1	102	61891	388.013	
187	193	190	1	152	61949	379.378	
189	195	192	1	19	61981	413.201	
188	194	191	1	53	61993	400.211	
190	196	193	1	28	62012	402.268	
189	195	192	1	67	62028	395.575	
191	197	194	1	67	62015	385.533	
191	197	194	1	124	62030	408.721	
193	199	196	1	148	62074	400.017	
193	199	196	1	203	62094	397.04	
193	199	196	1	71	62098	412.614	
195	201	198	1	185	62087	392.703	
196	202	199	1	274	62042	411.99	
197	203	200	1	350	62027	397.032	
198	204	201	1	203	62045	398.419	
199	205	202	1	139	62083	391.97	
200	206	203	1	47	62130	390.038	
201	207	204	1	52	62122	404.198	
202	208	205	1	21	62136	400.873	
203	209	206	1	77	62197	404.649	
203	209	206	1	278	62258	393.242	
204	210	207	1	359	62249	385.891	
205	211	208	1	195	62254	434.244	
206	212	209	1	150	62275	385.061	
206	212	209	1	192	62252	383.525	
208	214	211	1	100	62269	380.91	
208	214	211	1	314	62275	381.328	
208	214	211	1	100	62406	394.282	
207	213	210	1	14	62487	387.988	
224	230	227	0	11	62523	392.435	
219	225	222	1	27	62703	373.87	
218	224	221	1	29	62795	384.91	
221	227	224	1	13	62916	389.684	
220	226	223	1	26	63080	390.595	
220	226	223	1	27	63170	387.589	
218	224	221	1	29	63245	408.444	
222	228	225	1	31	63344	392.131	
221	227	224	1	35	63399	392.328	
222	228	225	1	44	63347	383.78	
222	228	225	1	38	63342	373.796	
222	228	225	1	29	63349	382.944	
221	224	224	1	45	63352	386.905	
219	225	222	1	36	63363	384.361	
237	243	240	0	9	63424	396.03	
402	408	405	0	7	63472	385.848	
225	231	228	0	18	63559	399.136	
224	230	227	1	33	63620	389.463	
226	232	229	1	163	63639	378.561	
227	233	230	1	176	63699	382.253	
227	233	230	1	114	63750	378.278	
228	234	231	1	149	63780	383.394	
229	235	232	1	173	63837	378.751	
231	237	234	1	88	63751	380.862	
233	239	236	1	44	63700	387.688	
234	240	237	1	51	63681	380.464	
235	241	238	1	10	63891	387.459	
230	236	233	1	14	64006	382.904	
234	240	237	1	11	63998	388.477	
234	240	237	1	12	64001	390.436	
229	235	232	1	10	64084	336.381	
231	234	234	1	14	64223	372.781	
